ProjectID,Domain,PlannedStartDate,PlannedDurationDays,PlannedCost,TeamSize,Complexity,RiskLevel,NumChangeRequests,SprintVelocity,EarlyMilestonesPct,TechnicalDebtScore,ResourceUtilizationPct,ActualDurationDays,DelayDays,ActualCost,CostOverrunPct,CustomerSatisfaction,ProjectSuccess,PlannedEndDate,ActualEndDate,OnTime,MajorDelayFlag,CostOverrunBucket
PJT7734,Mobile App,2019-03-20,76,2000000,5,4,Medium,5,29.8,0.77,5.08,0.926,70,-6,1726400,-0.1368,7.16,0,2019-06-04,2019-05-29,1,0,Under/OnBudget
PJT7989,Web App,2020-03-17,404,204448,4,2,Medium,8,33.1,0.477,4.08,0.608,475,71,236260,0.1556,7.99,0,2021-04-25,2021-07-05,0,0,10-25%
PJT3947,Internal Tool,2019-04-10,297,79234,5,3,High,6,22.9,0.689,7.73,0.614,350,53,91595,0.156,5.88,0,2020-02-01,2020-03-25,0,0,10-25%
PJT5123,AI/ML,2018-12-25,393,187476,6,4,Medium,5,46.3,0.496,7.31,0.958,397,4,186445,-0.0055,7.06,0,2020-01-22,2020-01-26,0,0,Under/OnBudget
PJT5783,AI/ML,2018-08-11,152,286412,3,3,Low,2,45.7,0.553,7.18,0.809,141,-11,255279,-0.1087,9.03,1,2019-01-10,2018-12-30,1,0,Under/OnBudget
PJT6599,Internal Tool,2019-04-13,47,67185,6,3,Medium,6,67.7,0.669,5.35,0.849,62,15,100200,0.4914,7.95,0,2019-05-30,2019-06-14,0,1,25-50%
PJT1071,Infrastructure,2020-06-17,175,851073,8,3,Low,5,56.6,0.813,4.83,0.853,219,44,1208013,0.4194,7.91,0,2020-12-09,2021-01-22,0,1,25-50%
PJT6516,Web App,2021-11-19,139,130103,8,4,High,6,33.1,0.574,2.34,0.801,146,7,139028,0.0686,7.11,0,2022-04-07,2022-04-14,0,0,<10%
PJT9234,Mobile App,2020-03-25,321,179385,3,3,Medium,3,58.1,0.378,3.08,0.593,359,38,228339,0.2729,6.98,0,2021-02-09,2021-03-19,0,0,25-50%
PJT5360,Web App,2020-02-17,45,219500,3,4,Low,6,26.3,0.666,5.58,0.792,41,-4,197462,-0.1004,9.13,1,2020-04-02,2020-03-29,1,0,Under/OnBudget
PJT2831,Infrastructure,2018-02-21,152,163719,4,1,High,6,34.2,0.473,7.95,0.664,168,16,182661,0.1157,7.06,0,2018-07-23,2018-08-08,0,0,10-25%
PJT1045,Web App,2021-05-11,55,270149,5,4,Medium,4,46.8,0.736,6.97,0.848,47,-8,197668,-0.2683,6.95,0,2021-07-05,2021-06-27,1,0,Under/OnBudget
PJT9174,AI/ML,2018-03-07,98,47066,5,4,Low,7,28.0,0.934,5.16,0.751,132,34,72500,0.5404,7.59,0,2018-06-13,2018-07-17,0,1,>50%
PJT8392,Infrastructure,2021-08-16,262,50516,7,2,Medium,4,61.0,0.905,3.84,0.549,324,62,67565,0.3375,7.44,0,2022-05-05,2022-07-06,0,0,25-50%
PJT7071,Internal Tool,2020-02-26,147,26366,2,3,Low,0,79.2,0.706,8.4,0.903,145,-2,23279,-0.1171,9.16,1,2020-07-22,2020-07-20,1,0,Under/OnBudget
PJT2675,Mobile App,2018-09-03,113,167276,2,2,High,9,40.6,0.74,5.39,0.752,135,22,220236,0.3166,7.76,0,2018-12-25,2019-01-16,0,0,25-50%
PJT8268,Internal Tool,2019-10-22,119,251381,5,4,High,1,35.2,0.721,4.06,0.659,125,6,292909,0.1652,6.52,0,2020-02-18,2020-02-24,0,0,10-25%
PJT7381,Web App,2021-12-23,141,170984,7,3,High,6,43.1,0.519,6.52,0.612,192,51,260374,0.5228,6.38,0,2022-05-13,2022-07-03,0,1,>50%
PJT7744,Internal Tool,2019-03-22,288,736299,4,3,Medium,4,36.6,0.737,4.15,0.724,306,18,784306,0.0652,6.75,0,2020-01-04,2020-01-22,0,0,<10%
PJT7834,Web App,2019-01-29,350,98055,7,2,Medium,5,48.9,0.866,5.51,0.827,375,25,104125,0.0619,8.34,1,2020-01-14,2020-02-08,0,0,<10%
PJT4023,Mobile App,2018-06-22,390,220244,4,2,High,6,25.2,0.77,2.63,0.72,388,-2,234846,0.0663,9.4,1,2019-07-17,2019-07-15,1,0,<10%
PJT3790,Internal Tool,2020-05-21,289,26634,9,1,Low,8,49.8,0.905,4.51,0.617,297,8,30200,0.1339,9.73,1,2021-03-06,2021-03-14,0,0,10-25%
PJT7343,Web App,2018-05-11,95,62037,9,3,Medium,4,73.7,0.469,7.6,0.766,139,44,104911,0.6911,7.74,0,2018-08-14,2018-09-27,0,1,>50%
PJT2012,Web App,2021-01-23,238,227441,4,3,Medium,5,15.0,0.356,3.81,0.912,260,22,257099,0.1304,7.65,0,2021-09-18,2021-10-10,0,0,10-25%
PJT5589,Infrastructure,2021-09-04,133,273463,4,4,Low,10,27.5,0.551,3.01,0.619,138,5,295422,0.0803,8.7,1,2022-01-15,2022-01-20,0,0,<10%
PJT4507,Infrastructure,2021-09-22,79,69372,5,3,Medium,5,38.3,0.525,6.22,0.609,94,15,82990,0.1963,8.01,0,2021-12-10,2021-12-25,0,0,10-25%
PJT5802,AI/ML,2018-06-07,319,90588,4,3,High,7,53.1,0.709,7.61,0.827,390,71,121560,0.3419,6.55,0,2019-04-22,2019-07-02,0,0,25-50%
PJT3071,Infrastructure,2020-03-26,35,15971,7,5,High,6,58.4,0.61,4.84,0.708,43,8,20405,0.2776,7.51,0,2020-04-30,2020-05-08,0,0,25-50%
PJT8530,AI/ML,2018-05-22,356,64316,8,4,Low,4,57.1,0.665,4.57,0.471,372,16,65371,0.0164,8.86,1,2019-05-13,2019-05-29,0,0,<10%
PJT3317,Web App,2020-04-15,142,287351,7,5,Low,3,19.6,0.531,6.38,0.646,151,9,334821,0.1652,7.99,0,2020-09-04,2020-09-13,0,0,10-25%
PJT6347,Mobile App,2021-04-04,214,196860,8,3,Low,5,34.9,0.456,4.15,0.78,166,-48,139101,-0.2934,8.48,1,2021-11-04,2021-09-17,1,0,Under/OnBudget
PJT3175,Web App,2020-02-25,224,180016,5,2,High,4,31.5,0.906,4.03,0.574,223,-1,193355,0.0741,8.38,1,2020-10-06,2020-10-05,1,0,<10%
PJT3372,Internal Tool,2021-06-27,352,104792,3,1,Low,4,44.0,0.836,7.92,0.65,289,-63,73354,-0.3,8.6,1,2022-06-14,2022-04-12,1,0,Under/OnBudget
PJT7802,AI/ML,2021-03-16,213,99556,7,4,Medium,5,45.3,0.503,8.3,0.693,233,20,113255,0.1376,7.52,0,2021-10-15,2021-11-04,0,0,10-25%
PJT6225,Mobile App,2019-02-08,203,44695,5,2,Low,2,24.5,0.62,7.39,0.5,193,-10,37544,-0.16,9.33,1,2019-08-30,2019-08-20,1,0,Under/OnBudget
PJT7228,Mobile App,2020-07-08,40,228341,7,2,Medium,7,38.4,0.643,5.96,0.91,49,9,294697,0.2906,8.41,0,2020-08-17,2020-08-26,0,0,25-50%
PJT6121,Data Engineering,2018-01-11,163,163598,4,3,Medium,3,53.7,0.63,7.01,0.565,156,-7,165954,0.0144,6.96,0,2018-06-23,2018-06-16,1,0,<10%
PJT9050,Web App,2019-08-02,55,178157,3,3,High,5,35.6,0.543,3.08,0.776,61,6,211223,0.1856,7.57,0,2019-09-26,2019-10-02,0,0,10-25%
PJT8732,AI/ML,2018-12-14,262,52510,14,3,Low,6,42.0,0.599,5.14,0.796,189,-73,36757,-0.3,9.04,1,2019-09-02,2019-06-21,1,0,Under/OnBudget
PJT6144,AI/ML,2021-09-30,161,7450,3,2,Medium,8,70.5,0.596,5.06,0.888,203,42,10295,0.3819,7.35,0,2022-03-10,2022-04-21,0,1,25-50%
PJT7812,AI/ML,2019-08-15,234,368274,13,3,Low,5,74.9,0.566,2.69,0.955,233,-1,301948,-0.1801,7.36,0,2020-04-05,2020-04-04,1,0,Under/OnBudget
PJT8824,Web App,2020-08-12,36,55570,12,3,Medium,3,15.0,0.892,7.06,0.593,37,1,57815,0.0404,8.28,1,2020-09-17,2020-09-18,0,0,<10%
PJT6455,Internal Tool,2020-12-04,43,35055,8,5,High,3,46.7,0.459,4.16,0.687,58,15,52989,0.5116,6.69,0,2021-01-16,2021-01-31,0,1,>50%
PJT3504,Data Engineering,2021-02-02,252,226880,7,4,Low,5,88.8,0.462,6.96,0.543,305,53,299981,0.3222,7.41,0,2021-10-12,2021-12-04,0,0,25-50%
PJT2502,AI/ML,2020-12-10,41,61672,6,5,High,7,52.2,0.607,6.32,0.816,45,4,68450,0.1099,5.71,0,2021-01-20,2021-01-24,0,0,10-25%
PJT8042,Infrastructure,2019-02-27,40,352189,9,4,Medium,5,45.3,0.563,7.64,0.726,49,9,475033,0.3488,5.74,0,2019-04-08,2019-04-17,0,0,25-50%
PJT9534,Data Engineering,2020-09-28,31,206986,4,3,Low,5,64.7,0.595,7.6,0.595,29,-2,175172,-0.1537,8.84,1,2020-10-29,2020-10-27,1,0,Under/OnBudget
PJT4860,Infrastructure,2020-03-12,391,224198,5,2,Medium,10,48.3,0.681,7.69,0.834,439,48,276974,0.2354,7.98,0,2021-04-07,2021-05-25,0,0,10-25%
PJT8858,Web App,2020-05-22,262,19165,6,3,Low,2,55.6,0.765,3.26,0.913,226,-36,15940,-0.1683,9.11,1,2021-02-08,2021-01-03,1,0,Under/OnBudget
PJT8519,AI/ML,2018-01-02,106,422664,5,3,Medium,6,41.8,0.646,5.0,0.595,98,-8,406138,-0.0391,8.05,1,2018-04-18,2018-04-10,1,0,Under/OnBudget
PJT3860,AI/ML,2019-01-13,90,135064,5,3,High,7,48.1,0.785,4.85,0.679,106,16,171909,0.2728,6.01,0,2019-04-13,2019-04-29,0,0,25-50%
PJT2248,Mobile App,2021-09-20,105,63378,4,3,Low,4,51.4,0.894,3.47,0.91,90,-15,53314,-0.1588,9.58,1,2022-01-03,2021-12-19,1,0,Under/OnBudget
PJT8083,Infrastructure,2019-02-28,282,117250,6,3,Medium,11,58.0,0.633,4.12,0.813,418,136,193662,0.6517,6.37,0,2019-12-07,2020-04-21,0,1,>50%
PJT6010,Data Engineering,2019-10-02,225,11714,9,3,High,5,38.5,0.821,5.95,0.912,237,12,12958,0.1062,7.28,0,2020-05-14,2020-05-26,0,0,10-25%
PJT7305,Data Engineering,2018-09-30,63,161197,4,3,High,4,38.1,0.357,5.0,0.782,60,-3,167194,0.0372,8.68,1,2018-12-02,2018-11-29,1,0,<10%
PJT6762,Mobile App,2018-07-22,60,28703,10,2,Medium,1,16.1,0.309,6.64,0.808,56,-4,27905,-0.0278,9.72,1,2018-09-20,2018-09-16,1,0,Under/OnBudget
PJT5390,Web App,2018-11-01,45,19473,7,4,High,11,39.2,0.79,6.66,0.744,55,10,25965,0.3334,6.39,0,2018-12-16,2018-12-26,0,0,25-50%
PJT3139,Data Engineering,2020-03-19,224,15886,8,2,Medium,3,59.3,0.654,3.05,0.759,249,25,18007,0.1335,9.37,1,2020-10-29,2020-11-23,0,0,10-25%
PJT8335,Internal Tool,2021-09-03,277,375204,6,1,Medium,2,51.9,0.513,6.74,0.827,313,36,442253,0.1787,9.8,1,2022-06-07,2022-07-13,0,0,10-25%
PJT9748,Web App,2019-04-22,82,46392,8,3,High,7,30.0,0.513,3.26,0.711,106,24,69504,0.4982,6.23,0,2019-07-13,2019-08-06,0,1,25-50%
PJT7118,Data Engineering,2019-04-18,33,621862,2,3,Medium,5,16.4,0.358,7.47,0.919,29,-4,526468,-0.1534,8.77,1,2019-05-21,2019-05-17,1,0,Under/OnBudget
PJT4994,Internal Tool,2020-04-03,42,51898,8,3,Medium,1,42.9,0.472,7.77,0.866,51,9,71962,0.3866,7.18,0,2020-05-15,2020-05-24,0,0,25-50%
PJT2152,AI/ML,2019-06-05,399,12723,2,2,Medium,6,58.9,0.598,4.14,0.535,396,-3,12138,-0.046,8.37,1,2020-07-08,2020-07-05,1,0,Under/OnBudget
PJT4744,AI/ML,2021-08-22,90,25853,9,3,High,4,37.8,0.73,3.93,0.713,110,20,34503,0.3346,7.03,0,2021-11-20,2021-12-10,0,0,25-50%
PJT4621,Mobile App,2019-07-06,279,434945,14,3,High,9,23.3,0.536,7.19,0.867,403,124,745017,0.7129,6.32,0,2020-04-10,2020-08-12,0,1,>50%
PJT6890,Web App,2019-12-18,208,81873,4,5,Medium,4,36.2,0.704,8.09,0.859,209,1,85787,0.0478,6.99,0,2020-07-13,2020-07-14,0,0,<10%
PJT4907,Mobile App,2020-02-18,115,51126,4,5,Medium,9,49.9,0.802,5.36,0.736,117,2,53810,0.0525,7.89,0,2020-06-12,2020-06-14,0,0,<10%
PJT4728,Internal Tool,2021-02-15,67,119614,8,3,Medium,5,63.6,0.768,3.56,0.345,64,-3,112497,-0.0595,8.6,1,2021-04-23,2021-04-20,1,0,Under/OnBudget
PJT8747,Web App,2020-04-03,49,180257,4,3,Medium,2,41.1,0.616,3.84,0.834,54,5,190928,0.0592,8.65,1,2020-05-22,2020-05-27,0,0,<10%
PJT4066,Mobile App,2018-12-16,203,377331,9,4,Low,8,60.8,0.81,5.15,0.736,255,52,520830,0.3803,8.01,0,2019-07-07,2019-08-28,0,1,25-50%
PJT3860,Mobile App,2018-07-01,282,561406,3,1,High,2,59.2,0.328,4.96,0.895,273,-9,546473,-0.0266,7.93,0,2019-04-09,2019-03-31,1,0,Under/OnBudget
PJT1163,AI/ML,2021-10-01,217,64105,3,3,Medium,7,27.4,0.627,5.52,0.774,224,7,69080,0.0776,6.89,0,2022-05-06,2022-05-13,0,0,<10%
PJT2714,Data Engineering,2021-03-16,168,20105,12,3,Medium,9,63.8,0.234,6.58,0.472,235,67,30353,0.5097,7.54,0,2021-08-31,2021-11-06,0,1,>50%
PJT4462,Mobile App,2018-02-03,36,60105,7,5,Low,3,49.4,0.615,2.41,0.762,43,7,74338,0.2368,5.62,0,2018-03-11,2018-03-18,0,0,10-25%
PJT2440,Mobile App,2021-04-14,399,134906,8,1,Low,3,26.9,0.745,5.92,0.732,383,-16,118394,-0.1224,8.9,1,2022-05-18,2022-05-02,1,0,Under/OnBudget
PJT6313,Infrastructure,2020-05-12,295,31054,4,3,High,6,71.4,0.311,2.74,0.73,354,59,39203,0.2624,7.43,0,2021-03-03,2021-05-01,0,0,25-50%
PJT9992,Mobile App,2020-01-28,89,31301,7,4,Medium,7,43.1,0.489,2.82,0.811,113,24,44513,0.4221,6.74,0,2020-04-26,2020-05-20,0,1,25-50%
PJT7227,Web App,2018-01-18,407,149126,6,3,Low,2,15.8,0.951,6.81,0.7,522,115,203199,0.3626,7.4,0,2019-03-01,2019-06-24,0,1,25-50%
PJT3660,Mobile App,2021-02-14,198,93117,6,1,Medium,9,34.4,0.771,4.91,0.724,250,52,139387,0.4969,7.14,0,2021-08-31,2021-10-22,0,1,25-50%
PJT2690,Web App,2018-10-17,189,102678,7,5,Medium,5,30.7,0.417,4.96,0.822,270,81,160496,0.5631,6.26,0,2019-04-24,2019-07-14,0,1,>50%
PJT1233,Web App,2020-11-28,268,39728,6,3,Low,5,34.8,0.823,5.32,0.689,259,-9,35767,-0.0997,7.75,1,2021-08-23,2021-08-14,1,0,Under/OnBudget
PJT2876,Mobile App,2018-01-24,303,74871,5,3,Medium,3,38.3,0.465,6.24,0.61,426,123,119419,0.595,7.02,0,2018-11-23,2019-03-26,0,1,>50%
PJT4370,Mobile App,2021-03-08,222,32563,4,2,Medium,6,41.1,0.691,4.18,0.617,212,-10,31817,-0.0229,9.13,1,2021-10-16,2021-10-06,1,0,Under/OnBudget
PJT7339,Data Engineering,2018-02-03,51,287287,8,3,Medium,6,40.6,0.386,3.84,0.936,47,-4,239971,-0.1647,7.32,0,2018-03-26,2018-03-22,1,0,Under/OnBudget
PJT6109,Mobile App,2018-12-11,102,341909,4,3,Medium,4,43.5,0.886,6.27,0.688,117,15,396136,0.1586,6.78,0,2019-03-23,2019-04-07,0,0,10-25%
PJT2045,AI/ML,2019-01-27,373,10771,7,1,Medium,6,53.8,0.675,5.34,0.409,474,101,15725,0.4599,6.89,0,2020-02-04,2020-05-15,0,1,25-50%
PJT7091,AI/ML,2018-08-18,72,32357,4,2,High,8,33.8,0.688,8.83,0.627,90,18,46361,0.4328,6.91,0,2018-10-29,2018-11-16,0,0,25-50%
PJT5481,Web App,2019-12-04,112,16386,6,4,Medium,4,62.7,0.707,4.92,0.809,119,7,19003,0.1597,6.34,0,2020-03-25,2020-04-01,0,0,10-25%
PJT5459,Infrastructure,2019-02-19,132,45251,7,2,Low,6,26.6,0.801,7.9,0.828,144,12,49934,0.1035,8.82,1,2019-07-01,2019-07-13,0,0,10-25%
PJT9033,Web App,2021-12-21,134,89311,4,2,Low,4,54.2,0.439,6.84,0.443,151,17,107709,0.206,7.76,0,2022-05-04,2022-05-21,0,0,10-25%
PJT7417,Data Engineering,2020-04-26,203,17334,2,3,Medium,9,69.6,0.641,6.27,0.624,252,49,21553,0.2434,6.76,0,2020-11-15,2021-01-03,0,0,10-25%
PJT2407,Web App,2020-04-07,382,32655,3,4,High,5,42.3,0.648,7.73,0.607,422,40,41018,0.2561,7.34,0,2021-04-24,2021-06-03,0,0,25-50%
PJT1207,Mobile App,2018-11-19,75,29592,6,1,Low,7,47.9,0.309,8.3,0.764,69,-6,27597,-0.0674,8.88,1,2019-02-02,2019-01-27,1,0,Under/OnBudget
PJT5370,Web App,2019-08-20,50,126592,8,3,Medium,2,30.5,0.711,3.87,0.698,55,5,146530,0.1575,6.9,0,2019-10-09,2019-10-14,0,0,10-25%
PJT8150,Data Engineering,2018-07-01,65,107282,2,2,Low,4,37.3,0.69,1.6,0.523,66,1,105469,-0.0169,9.62,1,2018-09-04,2018-09-05,0,0,Under/OnBudget
PJT9687,AI/ML,2021-01-18,347,41519,7,1,Medium,4,68.5,0.776,3.26,0.883,370,23,44081,0.0617,9.45,1,2021-12-31,2022-01-23,0,0,<10%
PJT1901,AI/ML,2019-04-29,217,122050,5,1,High,7,56.2,0.641,3.78,0.668,281,64,176960,0.4499,7.56,0,2019-12-02,2020-02-04,0,1,25-50%
PJT8083,Web App,2021-01-02,87,51225,5,4,Medium,3,51.3,0.657,6.88,0.808,96,9,58058,0.1334,6.68,0,2021-03-30,2021-04-08,0,0,10-25%
PJT2749,Infrastructure,2019-06-27,305,71255,10,2,Medium,4,15.9,0.371,5.83,0.589,336,31,81701,0.1466,7.69,0,2020-04-27,2020-05-28,0,0,10-25%
PJT9651,Web App,2021-12-14,332,735380,4,1,Low,3,34.3,0.692,5.88,0.828,352,20,754647,0.0262,9.8,1,2022-11-11,2022-12-01,0,0,<10%
PJT5489,Internal Tool,2018-09-07,323,493142,5,3,Medium,3,71.1,0.442,4.67,0.784,474,151,864774,0.7536,7.42,0,2019-07-27,2019-12-25,0,1,>50%
PJT7582,Web App,2018-01-03,367,20754,2,4,Low,2,51.2,0.527,5.06,0.795,323,-44,17525,-0.1556,8.78,1,2019-01-05,2018-11-22,1,0,Under/OnBudget
PJT9030,Web App,2020-05-18,78,267180,3,2,High,10,53.0,0.808,4.9,0.353,106,28,404297,0.5132,7.39,0,2020-08-04,2020-09-01,0,1,>50%
PJT5734,Web App,2021-10-23,272,261366,4,3,Low,3,47.6,0.403,4.53,0.607,294,22,268083,0.0257,8.96,1,2022-07-22,2022-08-13,0,0,<10%
PJT5665,Mobile App,2020-08-02,142,24887,2,1,High,2,35.8,0.448,3.57,0.726,156,14,29566,0.188,7.5,0,2020-12-22,2021-01-05,0,0,10-25%
PJT3194,AI/ML,2018-05-06,320,263691,6,3,Medium,6,50.0,0.617,6.69,0.501,306,-14,241963,-0.0824,7.24,0,2019-03-22,2019-03-08,1,0,Under/OnBudget
PJT8126,Web App,2020-02-29,258,625007,5,3,Medium,4,22.0,0.519,8.1,0.515,359,101,1017136,0.6274,6.44,0,2020-11-13,2021-02-22,0,1,>50%
PJT1959,Infrastructure,2021-08-20,283,25667,6,3,Medium,6,20.9,0.585,7.89,0.653,337,54,32348,0.2603,6.91,0,2022-05-30,2022-07-23,0,0,25-50%
PJT9585,Mobile App,2018-01-10,222,32827,3,3,High,2,34.0,0.53,5.93,0.471,269,47,46821,0.4263,7.94,0,2018-08-20,2018-10-06,0,0,25-50%
PJT5538,AI/ML,2018-09-01,61,334768,4,2,Low,4,47.9,0.676,1.97,0.604,48,-13,234338,-0.3,8.23,1,2018-11-01,2018-10-19,1,0,Under/OnBudget
PJT5058,Mobile App,2021-04-04,174,136734,7,2,Low,9,21.5,0.597,5.71,0.816,163,-11,128407,-0.0609,9.98,1,2021-09-25,2021-09-14,1,0,Under/OnBudget
PJT5842,Mobile App,2021-07-29,410,191333,11,3,Medium,10,46.9,0.701,6.15,0.644,487,77,250684,0.3102,7.51,0,2022-09-12,2022-11-28,0,0,25-50%
PJT3177,AI/ML,2020-10-29,379,148554,2,1,Low,5,30.1,0.354,7.33,0.418,352,-27,155670,0.0479,9.42,1,2021-11-12,2021-10-16,1,0,<10%
PJT2799,Web App,2021-12-18,36,157761,9,4,Low,2,32.1,0.541,6.99,0.56,44,8,191948,0.2167,6.46,0,2022-01-23,2022-01-31,0,0,10-25%
PJT8570,Web App,2018-05-12,58,20095,6,5,High,3,64.5,0.671,4.79,0.771,81,23,35514,0.7673,6.5,0,2018-07-09,2018-08-01,0,1,>50%
PJT9696,Internal Tool,2020-03-07,51,346896,6,5,High,7,45.6,0.344,4.27,0.588,69,18,522113,0.5051,6.13,0,2020-04-27,2020-05-15,0,1,>50%
PJT1719,Data Engineering,2020-09-27,257,401719,6,4,Medium,6,31.4,0.814,3.29,0.605,257,0,433857,0.08,7.59,0,2021-06-11,2021-06-11,1,0,<10%
PJT2987,Mobile App,2020-10-22,306,74962,3,3,High,4,47.8,0.696,5.4,0.784,312,6,82923,0.1062,6.57,0,2021-08-24,2021-08-30,0,0,10-25%
PJT6773,Web App,2021-03-04,69,93698,3,4,Medium,2,23.0,0.56,4.72,0.837,70,1,94541,0.009,6.86,0,2021-05-12,2021-05-13,0,0,<10%
PJT3878,AI/ML,2021-09-01,158,15720,6,2,Low,7,50.7,0.737,4.79,0.645,157,-1,14948,-0.0491,9.32,1,2022-02-06,2022-02-05,1,0,Under/OnBudget
PJT9825,Mobile App,2019-06-12,319,182975,5,3,Medium,6,61.6,0.815,6.71,0.656,322,3,197778,0.0809,8.38,1,2020-04-26,2020-04-29,0,0,<10%
PJT3420,Web App,2018-03-04,260,196117,10,3,Medium,7,54.9,0.622,5.79,0.723,286,26,240204,0.2248,7.68,0,2018-11-19,2018-12-15,0,0,10-25%
PJT2324,Web App,2019-06-14,173,91617,5,3,High,7,77.4,0.579,5.46,0.875,209,36,128548,0.4031,6.75,0,2019-12-04,2020-01-09,0,0,25-50%
PJT2008,Infrastructure,2020-09-07,193,380493,3,4,Low,3,15.9,0.584,4.7,0.801,217,24,448944,0.1799,6.36,0,2021-03-19,2021-04-12,0,0,10-25%
PJT1403,Infrastructure,2018-11-08,159,66112,7,2,Medium,3,46.9,0.855,6.6,0.743,166,7,74826,0.1318,8.98,1,2019-04-16,2019-04-23,0,0,10-25%
PJT7233,Web App,2021-03-28,90,194372,4,2,Low,4,24.8,0.102,4.87,0.684,104,14,225005,0.1576,8.1,0,2021-06-26,2021-07-10,0,0,10-25%
PJT9887,Web App,2018-11-17,182,29039,6,5,Low,5,42.4,0.702,4.38,0.877,252,70,48373,0.6658,7.82,0,2019-05-18,2019-07-27,0,1,>50%
PJT7772,Web App,2018-01-15,238,95965,7,1,Low,2,45.0,0.391,4.75,0.76,222,-16,82741,-0.1378,9.68,1,2018-09-10,2018-08-25,1,0,Under/OnBudget
PJT7590,Infrastructure,2020-01-12,339,80079,9,3,High,4,79.2,0.577,8.65,0.908,421,82,102413,0.2789,7.48,0,2020-12-16,2021-03-08,0,0,25-50%
PJT1120,Web App,2020-11-26,213,129362,8,5,High,7,44.1,0.699,8.25,0.495,211,-2,127111,-0.0174,6.75,0,2021-06-27,2021-06-25,1,0,Under/OnBudget
PJT7460,Web App,2019-05-26,275,63359,7,3,High,5,43.8,0.238,2.58,0.941,294,19,77203,0.2185,6.42,0,2020-02-25,2020-03-15,0,0,10-25%
PJT7281,Internal Tool,2020-12-29,57,84308,7,3,Medium,6,60.1,0.734,3.01,0.753,56,-1,80261,-0.048,8.31,1,2021-02-24,2021-02-23,1,0,Under/OnBudget
PJT6862,Web App,2019-10-03,142,266001,10,2,Medium,4,44.2,0.797,4.04,0.847,135,-7,249828,-0.0608,7.75,1,2020-02-22,2020-02-15,1,0,Under/OnBudget
PJT3865,Infrastructure,2018-09-08,31,58447,4,3,Low,9,72.5,0.926,3.01,0.587,27,-4,46173,-0.21,8.89,1,2018-10-09,2018-10-05,1,0,Under/OnBudget
PJT4731,Web App,2018-05-13,77,14359,2,4,Low,2,55.0,0.608,2.21,0.969,69,-8,10703,-0.2546,9.13,1,2018-07-29,2018-07-21,1,0,Under/OnBudget
PJT4591,Web App,2020-11-03,257,805727,4,3,Medium,6,57.4,0.744,2.33,0.732,286,29,941573,0.1686,7.91,1,2021-07-18,2021-08-16,0,0,10-25%
PJT5486,Web App,2019-07-18,415,518007,4,3,High,4,17.0,0.739,6.62,0.649,536,121,734638,0.4182,7.55,0,2020-09-05,2021-01-04,0,1,25-50%
PJT8172,Infrastructure,2021-08-25,45,20937,7,1,Medium,3,74.8,0.751,2.86,0.495,41,-4,18996,-0.0927,9.05,1,2021-10-09,2021-10-05,1,0,Under/OnBudget
PJT3414,Internal Tool,2020-02-28,121,225855,6,1,Low,6,35.2,0.597,5.3,0.824,96,-25,158098,-0.3,8.95,1,2020-06-28,2020-06-03,1,0,Under/OnBudget
PJT7635,Internal Tool,2019-05-24,296,53983,6,5,Low,7,44.9,0.719,8.97,0.898,343,47,63435,0.1751,6.31,0,2020-03-15,2020-05-01,0,0,10-25%
PJT3805,Mobile App,2019-05-25,67,135427,2,3,Low,8,35.2,0.621,4.82,0.684,76,9,162187,0.1976,9.83,1,2019-07-31,2019-08-09,0,0,10-25%
PJT7665,Infrastructure,2018-07-11,178,140515,7,3,Medium,9,29.6,0.616,8.68,0.814,223,45,193250,0.3753,7.79,0,2019-01-05,2019-02-19,0,1,25-50%
PJT6361,Web App,2020-05-16,260,74512,4,1,High,5,27.0,0.412,4.81,0.958,271,11,74750,0.0032,8.6,1,2021-01-31,2021-02-11,0,0,<10%
PJT2465,Mobile App,2020-04-29,204,38541,7,4,Medium,4,46.5,0.373,5.43,0.738,231,27,42484,0.1023,7.46,0,2020-11-19,2020-12-16,0,0,10-25%
PJT1403,Internal Tool,2021-03-13,63,43103,6,5,High,3,15.5,0.26,2.13,0.542,65,2,48293,0.1204,6.4,0,2021-05-15,2021-05-17,0,0,10-25%
PJT7570,Web App,2018-10-21,107,32878,5,3,Medium,7,41.4,0.463,9.24,0.945,109,2,34995,0.0644,6.9,0,2019-02-05,2019-02-07,0,0,<10%
PJT9604,Web App,2019-03-01,287,36381,3,2,Medium,4,60.9,0.447,4.36,0.8,299,12,35457,-0.0254,8.57,1,2019-12-13,2019-12-25,0,0,Under/OnBudget
PJT5249,Web App,2018-05-22,178,91070,3,3,Low,8,54.5,0.403,6.23,0.56,196,18,93984,0.032,7.38,0,2018-11-16,2018-12-04,0,0,<10%
PJT7346,Web App,2019-03-08,30,41818,8,4,High,8,51.5,0.591,6.82,0.619,35,5,54234,0.2969,6.5,0,2019-04-07,2019-04-12,0,0,25-50%
PJT9408,Web App,2019-09-18,275,223790,10,3,High,1,31.6,0.4,5.83,0.632,334,59,294508,0.316,6.93,0,2020-06-19,2020-08-17,0,0,25-50%
PJT7625,AI/ML,2021-11-08,35,588125,7,4,Low,5,21.2,0.827,5.54,0.522,33,-2,531900,-0.0956,9.6,1,2021-12-13,2021-12-11,1,0,Under/OnBudget
